1,10000,0.0036747236707946286
2,20000,0.0017715968356409575
3,30000,0.0008620246542493988
4,40000,0.0004947680279648922
5,50000,0.00034055780405542463
6,60000,0.0002601182524846081
7,70000,0.00020976732760500454
8,80000,0.0001771576159131655
9,90000,0.00015039443811620004
10,100000,0.0001333974515018781
